TRDAR_CD,TRDAR_CD_NM,TRDAR_SE_CD_NM,display_as_of,display_window,recent_4q_sales_per_store_won,seoul_observed_percentile,actual_market_level,recent_4q_vs_prior_year_pct,year_over_year_trend,recent_4q_avg_store_count,recent_4q_quarterly_variation_pct,quarterly_variation_flag,observation_scope,metric_interpretation,permitted_decision_use,prohibited_interpretation,forecast_status
3110161,중곡역 3번,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,514986976.6666667,79.4486215538847,관측 상권 75~90%,-1.8695672704183819,전년동기 수준 유지,4.5,12.455909988592017,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120017,동묘앞역(동묘),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,514932187.5,79.19799498746866,관측 상권 75~90%,,전년동기 수준 유지,2.0,2.342713867371114,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120201,도곡1동,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,511706004.38095236,78.94736842105263,관측 상권 75~90%,-4.814735759277,전년동기 수준 유지,5.25,12.946377074519338,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120062,신설동역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,507082158.35294116,78.69674185463658,관측 상권 75~90%,53.609288331343286,전년동기 대비 증가,4.25,10.839057755310343,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120067,장안동사거리,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,506017648.53333336,78.44611528822055,관측 상권 75~90%,-22.201628082839562,전년동기 대비 감소,3.75,18.687990126443108,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120008,인사동,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,504636309.0,78.19548872180451,관측 상권 75~90%,40.93011776202549,전년동기 대비 증가,13.0,5.586918933863083,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130238,은행나무시장,전통시장,2026Q2,2025Q3~2026Q2 실제 관측,502174448.5,77.94486215538848,관측 상권 75~90%,1.184241371327155,전년동기 수준 유지,2.0,3.870343427589389,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130139,강북종합전통시장(강북종합골목시장),전통시장,2026Q2,2025Q3~2026Q2 실제 관측,494383793.5,77.69423558897243,관측 상권 75~90%,32.040972666066466,전년동기 대비 증가,4.0,12.811339132260638,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110645,우장산역 4번,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,493259109.45454544,77.44360902255639,관측 상권 75~90%,-35.00702294228293,전년동기 대비 감소,2.75,23.108438394080277,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120021,시청역_8번,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,493115818.75,77.19298245614034,관측 상권 75~90%,80.37583857031272,전년동기 대비 증가,4.0,9.965505838110388,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120166,방배역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,488282028.8372093,76.94235588972431,관측 상권 75~90%,25.830313477307755,전년동기 대비 증가,10.75,6.553534721698153,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110274,서일대학교,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,488006374.0,76.69172932330827,관측 상권 75~90%,33.651246275098565,전년동기 대비 증가,4.0,2.6093974508645252,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120134,구로전화국,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,484263653.6666667,76.44110275689223,관측 상권 75~90%,40.23417229267427,전년동기 대비 증가,6.0,15.671746098590583,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120065,회기역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,483686970.25,76.19047619047619,관측 상권 75~90%,27.618666063797125,전년동기 대비 증가,4.0,7.045480146223432,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110792,영등포역 2번,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,482975991.5,75.93984962406014,관측 상권 75~90%,,전년동기 수준 유지,2.0,5.1357476540377,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110352,수유1동주민센터,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,468199699.0,75.6892230576441,관측 상권 75~90%,-2.8139699623527137,전년동기 수준 유지,2.0,3.288362821374024,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120153,노량진역(노량진),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,466876252.0,75.43859649122807,관측 상권 75~90%,37.76496957005602,전년동기 대비 증가,5.75,5.262285617696693,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120226,석촌고분역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,463837028.6,75.18796992481202,관측 상권 75~90%,-14.638643609214142,전년동기 대비 감소,5.0,14.931669274895954,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110905,방배노인종합복지관(이수중학교),골목상권,2026Q2,2025Q3~2026Q2 실제 관측,457313366.0,74.93734335839599,관측 상권 50~75%,24.255985527248125,전년동기 대비 증가,3.0,9.466395557942421,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130100,답십리시장,전통시장,2026Q2,2025Q3~2026Q2 실제 관측,454370740.5,74.68671679197995,관측 상권 50~75%,,전년동기 수준 유지,2.0,2.8082346282394663,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120037,동대문역사문화공원역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,451616670.8,74.43609022556392,관측 상권 50~75%,6.219437144905826,전년동기 수준 유지,7.5,8.517522801713051,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120132,독산동,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,447300814.0,74.18546365914787,관측 상권 50~75%,-8.997729653124132,전년동기 수준 유지,2.0,4.805023638879622,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120208,청담사거리(청담동명품거리),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,447006288.3333333,73.93483709273183,관측 상권 50~75%,9.254558300653382,전년동기 수준 유지,9.0,4.81411351129766,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130214,송화벽화시장(송화골목시장),전통시장,2026Q2,2025Q3~2026Q2 실제 관측,444371485.64705884,73.68421052631578,관측 상권 50~75%,0.41322028284473955,전년동기 수준 유지,4.25,7.1605668694786795,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110837,숭실대입구역 1번,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,443971477.8,73.43358395989975,관측 상권 50~75%,37.37157432719434,전년동기 대비 증가,5.0,10.658804751815522,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120189,강남역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,427342310.63529414,73.1829573934837,관측 상권 50~75%,21.271299018395506,전년동기 대비 증가,21.25,4.731850055468242,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110815,공군호텔,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,425751937.0,72.93233082706767,관측 상권 50~75%,,전년동기 수준 유지,3.0,8.150356281025099,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120149,여의도역(여의도),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,424687141.04964536,72.68170426065163,관측 상권 50~75%,9.191442906441738,전년동기 수준 유지,35.25,9.001433523032995,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130229,남구로시장,전통시장,2026Q2,2025Q3~2026Q2 실제 관측,423777867.3333333,72.4310776942356,관측 상권 50~75%,11.860978245031184,전년동기 대비 증가,3.0,20.89093406856969,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130146,쌍문시장(쌍문역골목시장),전통시장,2026Q2,2025Q3~2026Q2 실제 관측,421362594.4,72.18045112781954,관측 상권 50~75%,7.220190883376332,전년동기 수준 유지,3.75,19.242340015639428,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130261,성대전통시장(성대시장),전통시장,2026Q2,2025Q3~2026Q2 실제 관측,419626337.0,71.9298245614035,관측 상권 50~75%,-22.316725983022167,전년동기 대비 감소,3.0,3.3992867319548536,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120106,마포역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,414422285.5,71.67919799498746,관측 상권 50~75%,30.29663778221945,전년동기 대비 증가,2.0,14.415384478159012,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120154,장승배기역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,404253091.2,71.42857142857143,관측 상권 50~75%,-55.15977287656355,전년동기 대비 감소,2.5,61.09795294860956,분기별 변동 큼,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120159,서울대입구역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,401922371.3333333,71.17794486215539,관측 상권 50~75%,-3.5421671811445843,전년동기 수준 유지,6.0,4.8605119339916225,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120056,구의역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,397633620.9230769,70.92731829573935,관측 상권 50~75%,-1.5224205410378722,전년동기 수준 유지,3.25,15.988256461502012,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3001496,강남 마이스 관광특구,관광특구,2026Q2,2025Q3~2026Q2 실제 관측,396796578.1,70.67669172932331,관측 상권 50~75%,-17.888352537843343,전년동기 대비 감소,20.0,35.45746664109434,분기별 변동 주의,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120224,수서역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,395775940.0,70.42606516290726,관측 상권 50~75%,2.6190587757427553,전년동기 수준 유지,3.0,4.648539240425095,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120148,국회의사당역(국회의사당),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,395466069.2307692,70.17543859649122,관측 상권 50~75%,-20.896500438803212,전년동기 대비 감소,6.5,21.005109449241758,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110930,서초동성당,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,393464284.6,69.92481203007519,관측 상권 50~75%,1.9310510501237221,전년동기 수준 유지,5.0,9.435465728729982,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120179,양재역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,392340343.7948718,69.67418546365914,관측 상권 50~75%,-10.849481368218338,전년동기 대비 감소,9.75,8.400615821424665,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120158,녹두거리(대학동),발달상권,2026Q2,2025Q3~2026Q2 실제 관측,391477061.0,69.42355889724311,관측 상권 50~75%,12.465031457610731,전년동기 대비 증가,7.0,20.23993233022074,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110757,양평역 2번,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,378760606.4,69.17293233082707,관측 상권 50~75%,4.066723664968053,전년동기 수준 유지,3.75,16.792268056385357,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3110243,중랑노인종합복지관,골목상권,2026Q2,2025Q3~2026Q2 실제 관측,377341024.8,68.92230576441104,관측 상권 50~75%,59.33124819216778,전년동기 대비 증가,2.5,23.38522654101467,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120151,보라매공원,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,376930373.8666667,68.67167919799499,관측 상권 50~75%,11.247058075634243,전년동기 대비 증가,7.5,4.71912113522222,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120203,강남구청역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,376570282.4,68.42105263157895,관측 상권 50~75%,18.85754969491662,전년동기 대비 증가,7.5,6.063162213067856,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120039,신당역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,370553632.61538464,68.1704260651629,관측 상권 50~75%,-23.0201010784723,전년동기 대비 감소,3.25,15.28447150568446,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3130271,남성역골목시장,전통시장,2026Q2,2025Q3~2026Q2 실제 관측,367371761.53846157,67.91979949874687,관측 상권 50~75%,12.18476345832189,전년동기 대비 증가,3.25,13.740888488858786,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
3120112,등촌역,발달상권,2026Q2,2025Q3~2026Q2 실제 관측,364897032.0,67.66917293233082,관측 상권 50~75%,3.8739712403127236,전년동기 수준 유지,4.5,13.862533071189684,분기별 변동 보통,"서울 최신 점포 관측 상권 1,186개 중 최근 4분기 매출·점포가 모두 관측된 399개 상권",기존 제과점의 최근 4분기 총매출을 평균 점포 수로 나눈 실제 과거 매출환경,현재 시장규모 확인 및 후보 상권 1차 선별,신규 브랜드 점포의 미래 매출예측 또는 출점 확정 근거로 단독 사용 금지,통과한 미래 매출예측모델 없음
